46|2|1|25|2|1|25|2|1|25|0|25|1|2|3|4|5|6|7|10|
52|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
46|2|3|4|5|6|7|10|11|12|13|14|15|16|11|12|13|14|15|16|
53|52|53|49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
47|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
45|44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|
53|52|53|49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
47|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|
45|44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
42|43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|
54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|
45|44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
42|43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|
54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
52|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
53|52|53|49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
46|2|3|4|5|6|7|10|11|12|13|14|15|16|11|12|13|14|15|16|
55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
47|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
46|2|3|4|5|6|7|10|11|12|13|14|15|16|11|12|13|14|15|16|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|
54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|
51|50|51|49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|
48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|
49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
42|43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|
43|42|43|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
49|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
58|59|58|57|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|
47|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
58|59|58|57|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|
44|45|44|36|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
57|58|59|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
58|59|58|57|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|55|
52|53|52|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|
47|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|39|48|47|48|
59|58|59|54|55|56|55|54|55|56|55|54|55|56|55|54|55|56|55|54|
41|40|41|40|29|31|36|39|48|47|48|39|48|47|48|39|48|47|48|39|
5|4|3|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|
14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
18|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
19|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|
6|5|4|3|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
1|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|
17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
18|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|
17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|
14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|7|8|
12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
1|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
16|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
5|4|3|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|
10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|
15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
13|12|11|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|9|10|
3|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
59|54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
46|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
44|36|35|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
58|57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
59|54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
46|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|
41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
51|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
51|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
59|54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
55|54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
46|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
44|36|35|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
51|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
52|47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|
50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
48|39|38|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
52|47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|
48|39|38|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
46|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|1|25|2|
41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
58|57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
43|31|33|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|9|
48|39|38|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
48|39|38|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
59|54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
44|36|35|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
47|45|42|41|21|20|17|15|14|13|12|11|10|9|10|9|10|9|10|9|
40|29|30|17|15|14|13|12|11|10|9|10|9|10|9|10|9|10|9|10|
49|51|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|
57|56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|
54|49|51|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|
44|36|35|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
56|50|37|34|32|27|26|14|13|12|11|10|9|10|9|10|9|10|9|10|
